"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-16",,,,,"0.17",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-18",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-19",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-20",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-21",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-22",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-23",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-24",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-25",,,,,"0.86",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-26",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-27",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-28",,,,,"0.13",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-29",,,,,"0.01",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-30",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-05-31",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-01",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-02",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-03",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-04",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-05",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-06",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-07",,,,,"0.19",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-08",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-09",,,,,,,"0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-10",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-11",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-12",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-13",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-15",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-16",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-17",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-18",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-19",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-20",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-21",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-22",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-23",,,,,"0.07",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-24",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-25",,,,,"0.15",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-26",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-27",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-28",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-29",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-06-30",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-01",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-02",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-03",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-04",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-05",,,,,"0.03",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-06",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-07",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-08",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-09",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-10",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-11",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-12",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-13",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-14",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-16",,,,,"0.02",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-17",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-18",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-19",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-20",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-21",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-22",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-23",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-24",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-25",,,,,"0.45",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-26",,,,,"0.14",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-27",,,,,"0.00","T,,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-28",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-29",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-30",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-07-31",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-01",,,,,"0.03",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-02",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-03",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-04",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-05",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-06",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-07",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-08",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-09",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-10",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-11",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-12",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-13",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-14",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-15",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-16",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-17",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-18",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-19",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-20",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-21",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-22",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-23",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-24",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-25",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-26",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-27",,,,,"0.05",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-28",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-29",,,,,"0.03",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-30",,,,,"0.03",",,N",,,,
"US1COAR0367","CHERRY CREEK RESERVOIR 2.1 E, CO US","39.626388","-104.830593","1715.7","2020-08-31",,,,,"0.02",",,N",,,,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-01",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-02",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-03",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-04",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-05",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-06",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-07",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-08",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-09",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-10",,,,,"0.00","T,,N","0.0","T,,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-11",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-12",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-13",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-14",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-15",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-17","    2",",,N","0.00",",,N",,,,,"0.0","T,,N"
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-18",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-19",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-20",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-21",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-22",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-23",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-24",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-25",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-26",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-27",,,,,"0.00",",,N","0.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-28",,,,,"0.10",",,N","0.7",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-29",,,,,"0.01",",,N","0.1",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-30",,,,,"0.05",",,N","1.0",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-01-31",,,,,"0.09",",,N","1.5",",,N",,
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-02-01",,,,,"0.00",",,N","0.0",",,N","0.0","T,,N"
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-02-02",,,,,"0.00",",,N","0.0",",,N","0.0","T,,N"
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-02-03",,,,,"0.01",",,N","0.0","T,,N","0.0","T,,N"
"US1COAR0207","AURORA 7.3 SE, CO US","39.619195","-104.723717","1803.8","2020-02-04",,,,,"0.22",",,N","4.0",",,N","4.0",",,N"
